review_id,product_id,rating,review_date,review_data
358,807,1,2025-11-11,"{'comment': 'Excellent', 'language': 'es'}"
359,2742,2,2025-11-23,"{'comment': 'Excellent', 'language': 'en'}"
360,932,3,2025-11-05,"{'comment': 'Bon produit', 'language': 'fr'}"
361,1963,2,2025-10-25,"{'comment': 'Excellent', 'language': 'en'}"
362,1664,1,2025-11-03,"{'comment': 'Bon produit', 'language': 'en'}"
363,2803,2,2025-11-15,"{'comment': 'Bon produit', 'language': 'es'}"
364,678,4,2025-11-11,"{'comment': 'Excellent', 'language': 'en'}"
365,1532,1,2025-11-11,"{'comment': 'Moyen', 'language': 'fr'}"
366,93,4,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
367,1595,1,2025-11-20,"{'comment': 'Bon produit', 'language': 'fr'}"
368,888,3,2025-11-20,"{'comment': 'Moyen', 'language': 'en'}"
369,599,2,2025-11-13,"{'comment': 'Bon produit', 'language': 'en'}"
370,139,3,2025-11-04,"{'comment': 'Excellent', 'language': 'es'}"
371,189,3,2025-10-10,"{'comment': 'Excellent', 'language': 'en'}"
372,1535,3,2025-10-25,"{'comment': 'Bon produit', 'language': 'es'}"
373,860,4,2025-11-22,"{'comment': 'Moyen', 'language': 'es'}"
374,105,2,2025-10-16,"{'comment': 'Excellent', 'language': 'fr'}"
375,1643,5,2025-09-28,"{'comment': 'Bon produit', 'language': 'es'}"
376,2326,4,2025-10-31,"{'comment': 'Excellent', 'language': 'en'}"
377,306,2,2025-11-17,"{'comment': 'Pas satisfait', 'language': 'es'}"
378,2726,2,2025-11-22,"{'comment': 'Moyen', 'language': 'es'}"
379,654,2,2025-10-26,"{'comment': 'Bon produit', 'language': 'fr'}"
380,565,4,2025-10-13,"{'comment': 'Moyen', 'language': 'en'}"
381,2377,4,2025-10-21,"{'comment': 'Excellent', 'language': 'es'}"
382,2519,1,2025-11-19,"{'comment': 'Moyen', 'language': 'fr'}"
383,1402,4,2025-10-08,"{'comment': 'Bon produit', 'language': 'fr'}"
384,1704,2,2025-10-18,"{'comment': 'Moyen', 'language': 'es'}"
385,66,4,2025-10-21,"{'comment': 'Excellent', 'language': 'fr'}"
386,2412,2,2025-11-14,"{'comment': 'Bon produit', 'language': 'es'}"
387,806,4,2025-11-14,"{'comment': 'Excellent', 'language': 'es'}"
388,97,4,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
389,2095,5,2025-10-06,"{'comment': 'Excellent', 'language': 'en'}"
390,2483,1,2025-10-14,"{'comment': 'Moyen', 'language': 'es'}"
391,2077,5,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
392,1978,2,2025-10-16,"{'comment': 'Moyen', 'language': 'fr'}"
393,2682,5,2025-10-13,"{'comment': 'Bon produit', 'language': 'es'}"
394,487,3,2025-10-16,"{'comment': 'Excellent', 'language': 'en'}"
395,1518,1,2025-11-08,"{'comment': 'Bon produit', 'language': 'en'}"
396,1483,5,2025-10-19,"{'comment': 'Excellent', 'language': 'fr'}"
397,1929,4,2025-10-05,"{'comment': 'Excellent', 'language': 'en'}"
398,2284,2,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
399,409,4,2025-10-06,"{'comment': 'Excellent', 'language': 'es'}"
400,1979,2,2025-11-21,"{'comment': 'Moyen', 'language': 'fr'}"
401,725,4,2025-10-17,"{'comment': 'Moyen', 'language': 'es'}"
402,453,1,2025-10-23,"{'comment': 'Moyen', 'language': 'fr'}"
403,871,5,2025-10-06,"{'comment': 'Bon produit', 'language': 'fr'}"
404,152,5,2025-11-24,"{'comment': 'Moyen', 'language': 'en'}"
405,2885,5,2025-10-10,"{'comment': 'Excellent', 'language': 'fr'}"
406,1934,4,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
407,749,2,2025-10-13,"{'comment': 'Pas satisfait', 'language': 'fr'}"
408,2777,5,2025-11-01,"{'comment': 'Bon produit', 'language': 'fr'}"
409,414,5,2025-10-04,"{'comment': 'Bon produit', 'language': 'en'}"
410,2600,5,2025-10-29,"{'comment': 'Excellent', 'language': 'en'}"
411,1631,4,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'fr'}"
412,2989,3,2025-11-11,"{'comment': 'Moyen', 'language': 'es'}"
413,443,5,2025-10-04,"{'comment': 'Bon produit', 'language': 'fr'}"
414,94,3,2025-11-23,"{'comment': 'Excellent', 'language': 'fr'}"
415,2227,3,2025-10-27,"{'comment': 'Bon produit', 'language': 'fr'}"
416,1439,2,2025-10-31,"{'comment': 'Moyen', 'language': 'en'}"
417,598,5,2025-11-11,"{'comment': 'Moyen', 'language': 'es'}"
418,2006,2,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
419,2015,5,2025-11-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
420,176,1,2025-10-01,"{'comment': 'Excellent', 'language': 'es'}"
421,617,2,2025-09-29,"{'comment': 'Excellent', 'language': 'es'}"
422,1900,1,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'fr'}"
423,2174,3,2025-11-10,"{'comment': 'Excellent', 'language': 'en'}"
424,2794,3,2025-10-19,"{'comment': 'Bon produit', 'language': 'fr'}"
425,1943,4,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'en'}"
426,409,5,2025-10-06,"{'comment': 'Pas satisfait', 'language': 'es'}"
427,676,1,2025-10-25,"{'comment': 'Bon produit', 'language': 'en'}"
428,2991,1,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
429,1389,3,2025-11-18,"{'comment': 'Excellent', 'language': 'fr'}"
430,2420,1,2025-10-23,"{'comment': 'Excellent', 'language': 'en'}"
431,1591,5,2025-11-20,"{'comment': 'Excellent', 'language': 'en'}"
432,1498,3,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
433,2221,5,2025-10-16,"{'comment': 'Bon produit', 'language': 'fr'}"
434,131,5,2025-10-23,"{'comment': 'Bon produit', 'language': 'en'}"
435,2235,4,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'fr'}"
436,354,2,2025-10-12,"{'comment': 'Excellent', 'language': 'en'}"
437,525,1,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
438,568,1,2025-11-08,"{'comment': 'Bon produit', 'language': 'fr'}"
439,493,2,2025-11-13,"{'comment': 'Excellent', 'language': 'fr'}"
440,327,1,2025-11-07,"{'comment': 'Bon produit', 'language': 'fr'}"
441,1809,1,2025-10-06,"{'comment': 'Excellent', 'language': 'fr'}"
442,2898,3,2025-11-11,"{'comment': 'Bon produit', 'language': 'en'}"
443,2918,2,2025-10-26,"{'comment': 'Excellent', 'language': 'fr'}"
444,444,4,2025-11-25,"{'comment': 'Excellent', 'language': 'en'}"
445,1467,4,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
446,2463,1,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'es'}"
447,752,4,2025-10-07,"{'comment': 'Moyen', 'language': 'es'}"
448,1550,1,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
449,1264,1,2025-11-17,"{'comment': 'Moyen', 'language': 'en'}"
450,483,2,2025-11-09,"{'comment': 'Pas satisfait', 'language': 'fr'}"
451,872,4,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
452,1813,4,2025-10-18,"{'comment': 'Excellent', 'language': 'es'}"
453,2181,2,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'en'}"
454,2023,5,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'es'}"
455,2970,5,2025-09-29,"{'comment': 'Moyen', 'language': 'en'}"
456,1188,1,2025-11-21,"{'comment': 'Moyen', 'language': 'en'}"
457,2125,4,2025-10-31,"{'comment': 'Bon produit', 'language': 'es'}"
458,2039,1,2025-11-12,"{'comment': 'Moyen', 'language': 'en'}"
459,1567,2,2025-11-07,"{'comment': 'Moyen', 'language': 'fr'}"
460,1540,3,2025-11-09,"{'comment': 'Bon produit', 'language': 'fr'}"
461,1940,1,2025-10-06,"{'comment': 'Bon produit', 'language': 'es'}"
462,1040,2,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
463,2230,2,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
464,21,4,2025-10-27,"{'comment': 'Pas satisfait', 'language': 'fr'}"
465,2990,1,2025-10-16,"{'comment': 'Moyen', 'language': 'fr'}"
466,589,2,2025-09-29,"{'comment': 'Bon produit', 'language': 'fr'}"
467,458,2,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'en'}"
468,1788,3,2025-11-26,"{'comment': 'Excellent', 'language': 'es'}"
469,761,4,2025-10-05,"{'comment': 'Moyen', 'language': 'en'}"
470,2370,2,2025-10-31,"{'comment': 'Excellent', 'language': 'es'}"
471,115,3,2025-10-15,"{'comment': 'Moyen', 'language': 'fr'}"
472,971,1,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
473,765,2,2025-10-09,"{'comment': 'Pas satisfait', 'language': 'es'}"
474,2975,1,2025-11-22,"{'comment': 'Excellent', 'language': 'fr'}"
475,2905,5,2025-11-24,"{'comment': 'Moyen', 'language': 'es'}"
476,1917,4,2025-10-07,"{'comment': 'Pas satisfait', 'language': 'es'}"
477,2594,3,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
478,1024,1,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'es'}"
479,2888,1,2025-11-16,"{'comment': 'Excellent', 'language': 'es'}"
480,1969,1,2025-10-15,"{'comment': 'Excellent', 'language': 'es'}"
481,2577,5,2025-10-11,"{'comment': 'Bon produit', 'language': 'es'}"
482,2923,3,2025-10-11,"{'comment': 'Bon produit', 'language': 'fr'}"
483,2967,3,2025-11-12,"{'comment': 'Excellent', 'language': 'en'}"
484,1738,3,2025-11-25,"{'comment': 'Moyen', 'language': 'es'}"
485,390,3,2025-10-05,"{'comment': 'Bon produit', 'language': 'es'}"
486,265,1,2025-10-06,"{'comment': 'Moyen', 'language': 'fr'}"
487,1822,3,2025-11-26,"{'comment': 'Excellent', 'language': 'fr'}"
488,232,4,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
489,2687,2,2025-11-20,"{'comment': 'Moyen', 'language': 'fr'}"
490,1767,5,2025-11-17,"{'comment': 'Excellent', 'language': 'es'}"
491,619,4,2025-11-08,"{'comment': 'Excellent', 'language': 'fr'}"
492,1797,5,2025-10-11,"{'comment': 'Excellent', 'language': 'es'}"
493,1112,3,2025-10-23,"{'comment': 'Pas satisfait', 'language': 'en'}"
494,2487,4,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'fr'}"
495,2259,4,2025-11-04,"{'comment': 'Moyen', 'language': 'fr'}"
496,1750,2,2025-11-10,"{'comment': 'Bon produit', 'language': 'en'}"
497,1156,2,2025-11-06,"{'comment': 'Excellent', 'language': 'fr'}"
498,1189,3,2025-10-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
499,197,3,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'es'}"
500,400,3,2025-11-10,"{'comment': 'Bon produit', 'language': 'es'}"
501,1528,2,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
502,287,1,2025-11-09,"{'comment': 'Excellent', 'language': 'fr'}"
503,661,3,2025-10-27,"{'comment': 'Bon produit', 'language': 'fr'}"
504,1856,2,2025-11-10,"{'comment': 'Moyen', 'language': 'es'}"
505,1485,2,2025-10-11,"{'comment': 'Excellent', 'language': 'fr'}"
506,1418,3,2025-10-03,"{'comment': 'Bon produit', 'language': 'es'}"
507,814,4,2025-11-02,"{'comment': 'Bon produit', 'language': 'fr'}"
508,1886,2,2025-11-23,"{'comment': 'Excellent', 'language': 'en'}"
509,1191,5,2025-11-16,"{'comment': 'Moyen', 'language': 'fr'}"
510,847,2,2025-09-29,"{'comment': 'Moyen', 'language': 'es'}"
511,1728,1,2025-10-09,"{'comment': 'Moyen', 'language': 'es'}"
512,412,3,2025-11-03,"{'comment': 'Bon produit', 'language': 'en'}"
513,677,5,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
514,978,1,2025-10-31,"{'comment': 'Moyen', 'language': 'es'}"
515,2207,1,2025-11-15,"{'comment': 'Bon produit', 'language': 'en'}"
516,2685,5,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
517,1497,2,2025-11-25,"{'comment': 'Moyen', 'language': 'en'}"
518,2777,5,2025-10-18,"{'comment': 'Moyen', 'language': 'fr'}"
519,678,3,2025-11-10,"{'comment': 'Moyen', 'language': 'fr'}"
520,2153,2,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
521,1664,5,2025-10-28,"{'comment': 'Bon produit', 'language': 'en'}"
522,2350,3,2025-10-25,"{'comment': 'Bon produit', 'language': 'en'}"
523,1174,1,2025-10-19,"{'comment': 'Moyen', 'language': 'es'}"
524,1077,1,2025-10-13,"{'comment': 'Excellent', 'language': 'fr'}"
525,2140,1,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
526,36,4,2025-11-15,"{'comment': 'Bon produit', 'language': 'fr'}"
527,1017,3,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
528,605,2,2025-10-19,"{'comment': 'Excellent', 'language': 'es'}"
529,797,4,2025-10-13,"{'comment': 'Pas satisfait', 'language': 'es'}"
530,1980,5,2025-11-17,"{'comment': 'Bon produit', 'language': 'es'}"
531,301,1,2025-11-26,"{'comment': 'Moyen', 'language': 'es'}"
532,2397,4,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
533,1666,5,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
534,124,1,2025-10-24,"{'comment': 'Bon produit', 'language': 'es'}"
535,1425,4,2025-11-12,"{'comment': 'Moyen', 'language': 'fr'}"
536,1947,5,2025-11-25,"{'comment': 'Bon produit', 'language': 'en'}"
537,1796,4,2025-11-06,"{'comment': 'Moyen', 'language': 'en'}"
538,1300,4,2025-11-08,"{'comment': 'Bon produit', 'language': 'en'}"
539,1878,4,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
540,1304,2,2025-11-05,"{'comment': 'Pas satisfait', 'language': 'en'}"
541,246,1,2025-10-31,"{'comment': 'Moyen', 'language': 'en'}"
542,2323,4,2025-11-06,"{'comment': 'Excellent', 'language': 'en'}"
543,308,4,2025-10-07,"{'comment': 'Pas satisfait', 'language': 'fr'}"
544,1534,1,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'fr'}"
545,434,1,2025-11-07,"{'comment': 'Pas satisfait', 'language': 'fr'}"
546,2899,3,2025-10-24,"{'comment': 'Bon produit', 'language': 'fr'}"
547,1182,3,2025-11-13,"{'comment': 'Bon produit', 'language': 'fr'}"
548,637,3,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'es'}"
549,2071,2,2025-11-16,"{'comment': 'Moyen', 'language': 'fr'}"
550,1485,4,2025-11-25,"{'comment': 'Bon produit', 'language': 'en'}"
551,2749,3,2025-10-28,"{'comment': 'Excellent', 'language': 'es'}"
552,353,2,2025-11-23,"{'comment': 'Excellent', 'language': 'en'}"
553,1645,4,2025-10-15,"{'comment': 'Bon produit', 'language': 'es'}"
554,2386,2,2025-11-01,"{'comment': 'Bon produit', 'language': 'en'}"
555,2901,1,2025-10-01,"{'comment': 'Moyen', 'language': 'es'}"
556,2319,5,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
557,1022,2,2025-10-03,"{'comment': 'Bon produit', 'language': 'es'}"
558,1098,3,2025-09-30,"{'comment': 'Moyen', 'language': 'fr'}"
559,1349,1,2025-10-18,"{'comment': 'Moyen', 'language': 'fr'}"
560,1887,4,2025-10-29,"{'comment': 'Moyen', 'language': 'en'}"
561,2729,2,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
562,999,5,2025-10-25,"{'comment': 'Excellent', 'language': 'en'}"
563,1587,2,2025-10-07,"{'comment': 'Bon produit', 'language': 'es'}"
564,2996,1,2025-10-26,"{'comment': 'Moyen', 'language': 'fr'}"
565,2603,5,2025-11-07,"{'comment': 'Bon produit', 'language': 'es'}"
566,272,4,2025-11-08,"{'comment': 'Excellent', 'language': 'en'}"
567,2051,5,2025-11-03,"{'comment': 'Bon produit', 'language': 'es'}"
568,2519,5,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
569,2485,3,2025-11-18,"{'comment': 'Excellent', 'language': 'en'}"
570,1788,4,2025-11-25,"{'comment': 'Excellent', 'language': 'fr'}"
571,1978,3,2025-10-17,"{'comment': 'Moyen', 'language': 'fr'}"
572,1862,5,2025-10-12,"{'comment': 'Bon produit', 'language': 'en'}"
573,2229,1,2025-10-02,"{'comment': 'Excellent', 'language': 'en'}"
574,702,2,2025-10-08,"{'comment': 'Bon produit', 'language': 'fr'}"
575,1528,2,2025-11-04,"{'comment': 'Excellent', 'language': 'es'}"
576,65,2,2025-11-23,"{'comment': 'Bon produit', 'language': 'es'}"
577,608,2,2025-10-17,"{'comment': 'Moyen', 'language': 'en'}"
578,1579,1,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
579,465,1,2025-11-25,"{'comment': 'Bon produit', 'language': 'en'}"
580,120,2,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'fr'}"
581,2232,1,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'en'}"
582,1103,3,2025-09-30,"{'comment': 'Bon produit', 'language': 'en'}"
583,127,1,2025-10-29,"{'comment': 'Excellent', 'language': 'es'}"
584,960,3,2025-10-12,"{'comment': 'Moyen', 'language': 'en'}"
585,677,1,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'fr'}"
586,2136,2,2025-11-08,"{'comment': 'Excellent', 'language': 'fr'}"
587,2691,4,2025-11-23,"{'comment': 'Moyen', 'language': 'en'}"
588,2730,5,2025-11-15,"{'comment': 'Bon produit', 'language': 'fr'}"
589,2281,1,2025-10-09,"{'comment': 'Bon produit', 'language': 'en'}"
590,2677,2,2025-10-12,"{'comment': 'Moyen', 'language': 'es'}"
591,1928,2,2025-11-10,"{'comment': 'Excellent', 'language': 'en'}"
592,768,3,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'en'}"
593,2526,3,2025-11-01,"{'comment': 'Moyen', 'language': 'es'}"
594,1519,4,2025-10-29,"{'comment': 'Excellent', 'language': 'es'}"
595,2232,1,2025-10-09,"{'comment': 'Excellent', 'language': 'fr'}"
596,87,1,2025-10-23,"{'comment': 'Excellent', 'language': 'es'}"
597,1045,1,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
598,2752,4,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
599,1890,2,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'fr'}"
600,1659,2,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
601,1873,1,2025-10-26,"{'comment': 'Excellent', 'language': 'fr'}"
602,2106,3,2025-11-14,"{'comment': 'Moyen', 'language': 'en'}"
603,1776,3,2025-10-29,"{'comment': 'Bon produit', 'language': 'es'}"
604,1763,4,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
605,2331,4,2025-10-11,"{'comment': 'Pas satisfait', 'language': 'en'}"
606,2437,4,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'en'}"
607,814,5,2025-10-25,"{'comment': 'Bon produit', 'language': 'fr'}"
608,774,5,2025-11-03,"{'comment': 'Moyen', 'language': 'fr'}"
609,1866,4,2025-11-03,"{'comment': 'Bon produit', 'language': 'fr'}"
610,2977,5,2025-10-12,"{'comment': 'Bon produit', 'language': 'en'}"
611,770,1,2025-11-02,"{'comment': 'Moyen', 'language': 'fr'}"
612,220,4,2025-11-01,"{'comment': 'Bon produit', 'language': 'en'}"
613,127,2,2025-10-22,"{'comment': 'Excellent', 'language': 'en'}"
614,1395,3,2025-11-06,"{'comment': 'Bon produit', 'language': 'fr'}"
615,2211,1,2025-10-28,"{'comment': 'Excellent', 'language': 'es'}"
616,1592,3,2025-10-12,"{'comment': 'Moyen', 'language': 'en'}"
617,2349,4,2025-10-04,"{'comment': 'Moyen', 'language': 'en'}"
618,2893,5,2025-11-09,"{'comment': 'Moyen', 'language': 'es'}"
619,2119,4,2025-10-13,"{'comment': 'Excellent', 'language': 'en'}"
620,1359,3,2025-11-24,"{'comment': 'Bon produit', 'language': 'en'}"
621,200,3,2025-10-23,"{'comment': 'Moyen', 'language': 'es'}"
622,772,2,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
623,1921,1,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'en'}"
624,1990,3,2025-11-07,"{'comment': 'Excellent', 'language': 'en'}"
625,2055,5,2025-10-06,"{'comment': 'Moyen', 'language': 'fr'}"
626,1928,3,2025-10-27,"{'comment': 'Moyen', 'language': 'en'}"
627,691,4,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
628,2027,3,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'fr'}"
629,843,1,2025-10-20,"{'comment': 'Pas satisfait', 'language': 'es'}"
630,1651,4,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
631,626,2,2025-10-16,"{'comment': 'Bon produit', 'language': 'en'}"
632,2287,1,2025-10-25,"{'comment': 'Excellent', 'language': 'es'}"
633,8,2,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
634,92,1,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
635,1838,4,2025-10-13,"{'comment': 'Excellent', 'language': 'en'}"
636,2333,5,2025-11-05,"{'comment': 'Excellent', 'language': 'es'}"
637,2850,5,2025-10-22,"{'comment': 'Bon produit', 'language': 'en'}"
638,2762,5,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
639,1445,4,2025-10-23,"{'comment': 'Bon produit', 'language': 'es'}"
640,1276,4,2025-10-27,"{'comment': 'Moyen', 'language': 'fr'}"
641,1352,5,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
642,1811,4,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'fr'}"
643,443,3,2025-11-03,"{'comment': 'Moyen', 'language': 'fr'}"
644,2209,4,2025-10-04,"{'comment': 'Moyen', 'language': 'es'}"
645,1216,2,2025-11-09,"{'comment': 'Pas satisfait', 'language': 'fr'}"
646,2545,3,2025-10-24,"{'comment': 'Bon produit', 'language': 'fr'}"
647,355,2,2025-10-12,"{'comment': 'Pas satisfait', 'language': 'es'}"
648,2612,2,2025-11-10,"{'comment': 'Moyen', 'language': 'en'}"
649,1248,1,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
650,2381,1,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
651,1635,5,2025-11-14,"{'comment': 'Excellent', 'language': 'es'}"
652,557,4,2025-11-01,"{'comment': 'Bon produit', 'language': 'es'}"
653,1217,5,2025-11-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
654,2428,2,2025-10-26,"{'comment': 'Excellent', 'language': 'es'}"
655,1775,5,2025-10-26,"{'comment': 'Moyen', 'language': 'en'}"
656,2426,3,2025-11-19,"{'comment': 'Moyen', 'language': 'fr'}"
657,705,3,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
658,1735,3,2025-11-05,"{'comment': 'Bon produit', 'language': 'en'}"
659,46,3,2025-10-29,"{'comment': 'Bon produit', 'language': 'fr'}"
660,2843,2,2025-10-09,"{'comment': 'Excellent', 'language': 'en'}"
661,1573,4,2025-10-03,"{'comment': 'Bon produit', 'language': 'en'}"
662,1917,4,2025-11-23,"{'comment': 'Moyen', 'language': 'es'}"
